324909,kuan chen,0.591120217150854,72,2016-07-06 12:04:28.907,3.0
330598,Danijel Kivaranovic,0.59052095350854,73,2016-06-12 07:15:35.563,3.0
341631,Itenyh,0.590278831478583,74,2016-06-29 16:24:44.867,3.0
324597,Anonymous Aquatic Thief Eating His Morning Meal,0.590262527355958,75,2016-07-01 14:16:18.690,3.0
323718,Anonymous SRK,0.590204707747703,76,2016-07-06 17:21:02.570,3.0
338107,thedoctor46,0.590201648304279,77,2016-07-06 21:54:42.313,3.0
326623,Valeriu Radu,0.590187009448328,78,2016-06-29 10:33:33.040,3.0
327619,davenger,0.590164431530304,79,2016-06-19 23:25:22.280,3.0
341114,happycube,0.590118965877215,80,2016-07-06 19:41:50.497,3.0
327705,That is a cool job!,0.590105914833702,81,2016-07-06 19:09:10.087,3.0
323364,ash hafez,0.590079812746641,82,2016-07-04 21:15:29.683,3.0
325174,Branden Murray,0.590076133669084,83,2016-06-25 18:27:14.830,3.0
333454,tsing,0.589909064821174,84,2016-07-06 12:50:55.240,3.0
342044,Matt Motoki,0.589883814731033,85,2016-07-06 04:04:08.730,3.0
323957,Dmitry Larko,0.589613499348858,86,2016-06-27 15:49:32.583,3.0
342488,TenaciousTerrier,0.589539065800952,87,2016-07-06 16:55:43.320,3.0
338838,witwitchayakarn,0.589477024935306,88,2016-06-23 04:22:12.170,3.0
324554,Vladimir Larin,0.589357048280029,89,2016-07-06 23:32:17.693,3.0
345387,Gino,0.589194045780951,90,2016-07-06 23:28:06.170,3.0
331626,VincentHaines,0.589088204528881,91,2016-07-06 16:26:57.223,3.0
323788,chu_cs_nmsu,0.588784235268928,92,2016-07-06 00:25:21.363,3.0
341373,meng ai,0.58876014699277,93,2016-07-06 22:22:16.810,3.0
339675,Hamed,0.588391697057832,94,2016-07-06 07:32:48.213,3.0
341934,Violete,0.588162780979915,95,2016-07-06 11:31:04.917,3.0
324743,applewq1987 .,0.588133580722297,96,2016-06-23 04:49:20.073,3.0
338319,mandelbrot,0.58804679321923,97,2016-06-28 20:32:50.303,3.0
342089,dune_dweller,0.588043656321535,98,2016-06-29 15:20:09.433,3.0
324181,Alexey Kisel,0.587918993683255,99,2016-07-06 15:37:08.720,3.0
334820,Lauren Savage,0.587858772992841,100,2016-07-06 05:32:19.290,3.0
342568,uni,0.587556701362336,101,2016-07-06 20:12:02.660,3.0
337119,wallysharp,0.587516734962,102,2016-07-06 05:31:12.247,3.0
345041,Andaman,0.587491329963332,103,2016-07-06 16:36:37.333,3.0
325726,indradenbakker,0.58746534405768,104,2016-07-06 22:40:21.540,3.0
342361,jkbschwarz,0.587143056864239,105,2016-06-28 16:45:01.637,3.0
323584,Alex,0.587062194612389,106,2016-07-06 16:23:42.220,3.0
328942,LIN China,0.587042327593618,107,2016-07-06 17:22:19.173,3.0
332663,Chef Boyardee,0.586932962172516,108,2016-07-06 22:30:41.460,3.0
334139,Arcady27,0.586789865419361,109,2016-07-06 14:04:19.163,3.0
336720,Panos Christidis,0.586782739627051,110,2016-07-06 09:13:35.667,3.0
338198,Isaac,0.586767674772665,111,2016-07-05 06:27:36.807,3.0
324057,derekatwood,0.58661454769229,112,2016-07-06 23:00:20.057,3.0
331754,Facebook Calling,0.58656067825151,113,2016-07-05 09:23:32.830,3.0
325379,Kostadinov,0.586509364801472,114,2016-07-04 15:13:48.633,3.0
330827,Vishal,0.58645797389715,115,2016-07-03 07:01:01.413,3.0
339187,autumn_lake,0.586450654469184,116,2016-07-06 23:10:00.047,3.0
340989,Xiaoyu Wang,0.58643636415743,117,2016-07-06 10:27:59.867,3.0
339234,ShenHuang,0.586436015613242,118,2016-07-06 15:24:45.590,3.0
340775,Chris Maki,0.586426140194554,119,2016-07-06 23:43:49.397,3.0
345340,mheras,0.586424823472065,120,2016-07-04 18:51:26.837,3.0
325667,DennisSakva,0.586402206826905,121,2016-06-11 12:18:18.440,3.0
344472,wlouie,0.586401393557133,122,2016-07-02 17:39:42.777,
344384,Andrey Vykhodtsev,0.586401393557133,123,2016-07-03 22:46:09.210,
345044,jbilla,0.586401393557133,124,2016-07-05 05:37:33.810,
324078,MA,0.586401393557133,125,2016-07-06 10:09:10.413,
331318,kyv,0.586401393557133,126,2016-07-06 14:34:25.890,
323791,Checkface,0.586401393557133,127,2016-07-06 15:09:20.540,
324618,murali krishna teja,0.586401393557133,128,2016-07-06 22:35:22.060,
335088,wlrdmlk,0.586401393557133,129,2016-07-06 23:38:19.863,
339566,Adel,0.586401238648605,130,2016-07-06 22:56:52.213,
326631,syllogismos,0.586368204404932,131,2016-07-04 23:29:48.107,
332249,Kozyr,0.586269760035086,132,2016-06-25 07:11:27.070,
326510,MightyBird,0.586093435402594,133,2016-07-06 13:28:20.987,
342134,Watts,0.585568411672525,134,2016-07-04 13:00:47.860,
323874,Etherqua,0.585533169982304,135,2016-07-06 23:21:07.950,
343953,Peter T,0.58552999435745,136,2016-07-01 09:53:07.103,
326958,jyf90,0.585470625663943,137,2016-07-06 03:46:53.083,
327801,Gopal Sharma,0.58543038817368,138,2016-07-06 13:47:54.220,
